date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:59:53	89145/89145	---M--	200	added ('OK')	image/jpeg	etag:%2215c39-6074691eaabac%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/job-detail.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/job-detail.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/job-details.html)
17:59:53	4902/4902	---M--	200	added ('OK')	image/png	etag:%221326-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-10.png	themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-10.png	(from https://themesdesign.in/jobcy-tailwind/layout/job-details.html)
17:59:54	29664/29664	---M--	200	added ('OK')	image/jpeg	etag:%2273e0-6074691eacaec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-05.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-05.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/candidate-list.html)
17:59:55	13749/13749	---M-Z	200	added ('OK')	text/css	etag:%2235b5-6074691eb096c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/glightbox/css/glightbox.min.css	themesdesign.in/jobcy-tailwind/layout/assets/libs/glightbox/css/glightbox.min.css	(from https://themesdesign.in/jobcy-tailwind/layout/candidate-details.html)
17:59:56	55880/55880	---M-Z	200	added ('OK')	application/javascript	etag:%22da48-6074691eb096c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/glightbox/js/glightbox.min.js	themesdesign.in/jobcy-tailwind/layout/assets/libs/glightbox/js/glightbox.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/candidate-details.html)
17:59:57	83/83	---M-Z	200	added ('OK')	application/javascript	etag:%2253-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/lightbox.init.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/lightbox.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/candidate-details.html)
17:59:59	68947/68947	---M--	200	added ('OK')	image/jpeg	etag:%2210d53-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-12.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-12.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/company-details.html)
18:00:00	101543/101543	---M--	200	added ('OK')	image/png	etag:%2218ca7-6074691ea4dec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/auth/sign-up.png	themesdesign.in/jobcy-tailwind/layout/assets/images/auth/sign-up.png	(from https://themesdesign.in/jobcy-tailwind/layout/sign-up.html)
18:00:01	192494/192494	---M--	200	added ('OK')	image/png	etag:%222efee-6074691ea3e4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/auth/reset-password.png	themesdesign.in/jobcy-tailwind/layout/assets/images/auth/reset-password.png	(from https://themesdesign.in/jobcy-tailwind/layout/reset-password.html)
18:00:02	76878/76878	---M--	200	added ('OK')	image/gif	etag:%2212c4e-6074691ea3e4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/animat-rocket-color.gif	themesdesign.in/jobcy-tailwind/layout/assets/images/animat-rocket-color.gif	(from https://themesdesign.in/jobcy-tailwind/layout/coming-soon.html)
18:00:03	2167/2167	---M-Z	200	added ('OK')	application/javascript	etag:%22877-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/coming-soon.init.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/coming-soon.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/coming-soon.html)
18:00:03	43582/43582	---M--	200	added ('OK')	image/png	etag:%22aa3e-6074691ea2eac%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/404.png	themesdesign.in/jobcy-tailwind/layout/assets/images/404.png	(from https://themesdesign.in/jobcy-tailwind/layout/404-error.html)
18:00:04	391/391	---M-Z	200	added ('OK')	application/javascript	etag:%22187-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/alerts.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/alerts.js	(from https://themesdesign.in/jobcy-tailwind/layout/components.html)
18:00:05	61651/61651	---M--	200	added ('OK')	image/jpeg	etag:%22f0d3-6074691ea4dec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-04.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-04.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
18:00:06	55936/55936	---M--	200	added ('OK')	image/jpeg	etag:%22da80-6074691ea5d8c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-06.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-06.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
18:00:07	49416/49416	---M--	200	added ('OK')	image/jpeg	etag:%22c108-6074691ea4dec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-05.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-05.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
18:00:08	31208/31208	---M--	200	added ('OK')	image/jpeg	etag:%2279e8-6074691ea5d8c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-07.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-07.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
18:00:10	57156/57156	---M--	200	added ('OK')	image/jpeg	etag:%22df44-6074691ea5d8c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-08.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-08.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
18:00:12	182810/182810	---M--	200	added ('OK')	image/jpeg	etag:%222ca1a-6074691ea5d8c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-09.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-09.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
18:00:12	65809/65809	---M--	200	added ('OK')	image/jpeg	etag:%2210111-6074691ea5d8c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-10.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-10.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog.html)
18:00:14	135963/135963	---M--	200	added ('OK')	image/jpeg	etag:%222131b-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-11.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-11.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-modern.html)
18:00:14	82344/82344	---M--	200	added ('OK')	image/jpeg	etag:%22141a8-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-13.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-13.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-modern.html)
18:00:16	295850/295850	---M--	200	added ('OK')	image/jpeg	etag:%22483aa-6074691eada8c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-09.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-09.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-masonry.html)
18:00:16	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-6074691eb096c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/masonry-layout/masonry.pkgd.min.js	themesdesign.in/jobcy-tailwind/layout/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/blog-masonry.html)
18:00:17	44088/44088	---M--	200	added ('OK')	image/jpeg	etag:%22ac38-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-14.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-14.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-details.html)
18:00:19	101040/101040	---M--	200	added ('OK')	image/jpeg	etag:%2218ab0-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-15.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-15.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/blog-details.html)
18:00:19	723/723	---M-Z	200	added ('OK')	application/javascript	etag:%222d3-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/blog-details.init.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/blog-details.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/blog-details.html)
18:00:20	19219/19219	---M--	200	added ('OK')	image/png	etag:%224b13-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/contact.png	themesdesign.in/jobcy-tailwind/layout/assets/images/contact.png	(from https://themesdesign.in/jobcy-tailwind/layout/contact.html)
